datetime,stock_code,exchange_code,open,high,low,close,volume,count
2023-09-06 14:40:00,AXIBAN,NSE,965.8,966.1,964.9,965.1,10153,66
2023-09-06 14:45:00,AXIBAN,NSE,964.9,966.45,964.7,966.45,7984,67
2023-09-06 14:50:00,AXIBAN,NSE,966.45,966.45,965.25,966.25,7177,68
2023-09-06 14:55:00,AXIBAN,NSE,966.25,966.95,965.05,965.25,8630,69
2023-09-06 15:00:00,AXIBAN,NSE,965.25,966.5,965,966.45,11475,70
2023-09-06 15:05:00,AXIBAN,NSE,966.55,967.5,966.25,967.5,10674,71
2023-09-06 15:10:00,AXIBAN,NSE,967.45,968.5,966.1,966.1,23690,72
2023-09-06 15:15:00,AXIBAN,NSE,966.2,966.2,962,963.25,51427,73
2023-09-06 15:20:00,AXIBAN,NSE,963.25,965.5,963.25,965.25,26400,74
2023-09-06 15:25:00,AXIBAN,NSE,965.3,967.05,965.3,967,23991,75
2023-09-06 15:30:00,AXIBAN,NSE,967,967.95,965.05,966.95,50321,76
2023-09-06 15:40:00,AXIBAN,NSE,965.05,965.05,965.05,965.05,3170,77
2023-09-06 15:45:00,AXIBAN,NSE,965.05,965.05,965.05,965.05,2200,78
2023-09-06 15:50:00,AXIBAN,NSE,965.05,965.05,965.05,965.05,170,79
2023-09-06 15:55:00,AXIBAN,NSE,965.05,965.05,965.05,965.05,17,80
2023-09-07 09:10:00,AXIBAN,NSE,965.05,965.05,965.05,965.05,5,81
2023-09-07 09:15:00,AXIBAN,NSE,966.7,966.9,965.7,965.7,578,82
2023-09-07 09:20:00,AXIBAN,NSE,965,967,963.35,966.3,15823,83
2023-09-07 09:25:00,AXIBAN,NSE,966.25,966.35,964.65,964.65,12426,84
2023-09-07 09:30:00,AXIBAN,NSE,964.7,965.95,964.4,964.9,13212,85
2023-09-07 09:35:00,AXIBAN,NSE,965.4,966.65,964.75,964.75,14078,86
2023-09-07 09:40:00,AXIBAN,NSE,964.75,965.15,963.95,964.1,13146,87
2023-09-07 09:45:00,AXIBAN,NSE,964.2,964.75,963.6,964.25,17442,88
2023-09-07 09:50:00,AXIBAN,NSE,964.3,965.05,964,964.9,17148,89
2023-09-07 09:55:00,AXIBAN,NSE,964.9,966,964.55,965.45,11643,90
2023-09-07 10:00:00,AXIBAN,NSE,965.45,966.5,965.15,965.15,6032,91
2023-09-07 10:05:00,AXIBAN,NSE,965.15,966.6,964.6,965.35,10486,92
2023-09-07 10:10:00,AXIBAN,NSE,965.45,965.45,964.05,964.1,16954,93
2023-09-07 10:15:00,AXIBAN,NSE,964.1,965.4,963.45,964.85,10684,94
2023-09-07 10:20:00,AXIBAN,NSE,964.85,966.3,964.85,965.1,13155,95
2023-09-07 10:25:00,AXIBAN,NSE,965.1,965.9,964.8,965.1,9402,96
2023-09-07 10:30:00,AXIBAN,NSE,965.05,966,965,965.9,9005,97
2023-09-07 10:35:00,AXIBAN,NSE,965.85,966.15,965.85,965.85,5797,98
2023-09-07 10:40:00,AXIBAN,NSE,965.95,967.9,965.7,967.6,16937,99
2023-09-07 10:45:00,AXIBAN,NSE,967.7,967.7,966,966.2,13425,100
2023-09-07 10:50:00,AXIBAN,NSE,966.05,966.9,965.8,965.9,8006,101
2023-09-07 10:55:00,AXIBAN,NSE,965.9,966.2,965.15,965.8,12611,102
2023-09-07 11:00:00,AXIBAN,NSE,965.85,966.7,965.55,966.45,6610,103
2023-09-07 11:05:00,AXIBAN,NSE,966.45,968.75,966.45,967.4,10859,104
2023-09-07 11:10:00,AXIBAN,NSE,967.45,969.4,967.1,969.3,9534,105
2023-09-07 11:15:00,AXIBAN,NSE,969.3,971.8,969.3,971.8,11279,106
2023-09-07 11:20:00,AXIBAN,NSE,972.15,972.55,970.7,971.25,10059,107
2023-09-07 11:25:00,AXIBAN,NSE,971.3,971.6,970.7,971.25,8286,108
2023-09-07 11:30:00,AXIBAN,NSE,971.35,971.4,968.15,968.95,8131,109
2023-09-07 11:35:00,AXIBAN,NSE,968.95,969.45,968.25,968.5,6502,110
2023-09-07 11:40:00,AXIBAN,NSE,968.5,968.55,965.1,965.5,5255,111
2023-09-07 11:45:00,AXIBAN,NSE,965.5,966.85,965.05,966.6,7535,112
2023-09-07 11:50:00,AXIBAN,NSE,966.6,966.8,965.35,965.7,9728,113
2023-09-07 11:55:00,AXIBAN,NSE,965.8,966.55,965.7,966.4,4392,114
2023-09-07 12:00:00,AXIBAN,NSE,966.4,967.9,965.35,967.2,14013,115
2023-09-07 12:05:00,AXIBAN,NSE,967.3,967.3,965.55,965.55,4334,116
2023-09-07 12:10:00,AXIBAN,NSE,965.5,967.1,965.5,966.85,3352,117
2023-09-07 12:15:00,AXIBAN,NSE,966.8,967.1,966.8,967,2508,118
2023-09-07 12:20:00,AXIBAN,NSE,967,967.5,966.95,967.5,2771,119
2023-09-07 12:25:00,AXIBAN,NSE,967.45,967.8,967.45,967.6,3745,120
2023-09-07 12:30:00,AXIBAN,NSE,967.6,967.9,965.85,966.3,5885,121
2023-09-07 12:35:00,AXIBAN,NSE,966.35,966.9,965.7,966.15,7584,122
2023-09-07 12:40:00,AXIBAN,NSE,966.15,966.55,965.7,965.7,3826,123
2023-09-07 12:45:00,AXIBAN,NSE,965.65,966.9,965.6,966.4,3492,124
2023-09-07 12:50:00,AXIBAN,NSE,966.45,967.15,965.7,966.9,5722,125
2023-09-07 12:55:00,AXIBAN,NSE,966.85,966.95,965.85,965.95,5497,126
2023-09-07 13:00:00,AXIBAN,NSE,965.95,966.3,965.7,966,4961,127
2023-09-07 13:05:00,AXIBAN,NSE,966.05,966.65,966,966.1,3551,128
2023-09-07 13:10:00,AXIBAN,NSE,966.1,966.7,966,966.4,3371,129
2023-09-07 13:15:00,AXIBAN,NSE,966.45,966.95,966.35,966.95,6390,130
2023-09-07 13:20:00,AXIBAN,NSE,966.95,968.2,966.8,967.9,12206,131
2023-09-07 13:25:00,AXIBAN,NSE,967.85,968.8,967.55,968.3,7708,132
2023-09-07 13:30:00,AXIBAN,NSE,968.3,968.8,967.95,968,13902,133
2023-09-07 13:35:00,AXIBAN,NSE,968.05,969.05,968,968.9,5298,134
2023-09-07 13:40:00,AXIBAN,NSE,968.95,970.25,968.9,970.25,7840,135
2023-09-07 13:45:00,AXIBAN,NSE,970.25,971.4,970.2,970.55,7140,136
2023-09-07 13:50:00,AXIBAN,NSE,970.25,970.3,969.1,969.75,7050,137
2023-09-07 13:55:00,AXIBAN,NSE,969.8,970.4,968.5,968.75,6433,138
2023-09-07 14:00:00,AXIBAN,NSE,968.9,969.75,968.7,969.25,6842,139
2023-09-07 14:05:00,AXIBAN,NSE,969.35,970.9,969.35,970.6,7310,140
2023-09-07 14:10:00,AXIBAN,NSE,970.55,971.95,970.15,971.15,13917,141
2023-09-07 14:15:00,AXIBAN,NSE,971.1,972.8,971,971.1,17365,142
2023-09-07 14:20:00,AXIBAN,NSE,971.1,972.8,970.9,971.7,7736,143
2023-09-07 14:25:00,AXIBAN,NSE,971.7,971.95,970,970.3,10802,144
2023-09-07 14:30:00,AXIBAN,NSE,970.3,972,970,971.65,8153,145
2023-09-07 14:35:00,AXIBAN,NSE,972.15,974.55,972.05,974.2,14092,146
2023-09-07 14:40:00,AXIBAN,NSE,974.55,978,973.45,977.55,13919,147
2023-09-07 14:45:00,AXIBAN,NSE,977.4,977.9,975.05,977.55,15873,148
2023-09-07 14:50:00,AXIBAN,NSE,977.55,977.95,976.5,977.85,17176,149
2023-09-07 14:55:00,AXIBAN,NSE,977.9,978.9,977,977,11575,150
2023-09-07 15:00:00,AXIBAN,NSE,977,977.85,977,977.8,10118,151
2023-09-07 15:05:00,AXIBAN,NSE,977.85,979,977.1,978.6,11029,152
2023-09-07 15:10:00,AXIBAN,NSE,978.55,979.75,977.75,978.3,12091,153
2023-09-07 15:15:00,AXIBAN,NSE,978.15,979.25,977.4,977.5,14011,154
2023-09-07 15:20:00,AXIBAN,NSE,977.45,978.7,977.1,978,16365,155
2023-09-07 15:25:00,AXIBAN,NSE,978.05,979,977.8,978.45,15426,156
2023-09-07 15:30:00,AXIBAN,NSE,978.5,978.5,975.4,978.2,15585,157
2023-09-07 15:40:00,AXIBAN,NSE,978.2,978.2,978.2,978.2,1018,158
2023-09-07 15:45:00,AXIBAN,NSE,978.2,978.2,978.2,978.2,37,159
2023-09-07 15:50:00,AXIBAN,NSE,978.2,978.2,978.2,978.2,218,160
2023-09-07 15:55:00,AXIBAN,NSE,978.2,978.2,978.2,978.2,29,161
2023-09-07 16:00:00,AXIBAN,NSE,978.2,978.2,978.2,978.2,15,162
